"","ids","learn_scores","cog_scores"
"94","ndydminpu9v4ole3s9ndydm686avhrgs",-0.421917341522524,0.0595178787230245
"95","ckbk18zv40kyyu13e9ckbgoug6s2zgko",-0.156950560140111,0.0229408661187754
"96","je5kfpewcjhq3cz0j3xje5kf3w21pzfd",-0.258994442758207,-0.720368137900652
"97","qs2dejk29j4ary69qs2dejrrv8thppla",-2.07613090330215,-0.905098643526963
"98","v1heo59wwec32i085q77lv1heo5dbybx",0.180116207167034,-1.12711333613817
"99","a8zgqa3m55uelqfa8zgqthf5kyhlhuvw",0.465648867334353,-0.025262406289278
"100","1i1az1oyeo6elj1i1az3dqfp7blrddu6",-1.01853428599938,0.259946687144389
"101","n4l7hftdb31jz6795yn4l7hfftov7wvw",0.0153496287953023,1.71345381342111
"102","81cvn2osbyhjzvcrd8x81cvdyd7snuip",-0.260194596258297,0.474353658792043
"103","317aa6pspk2n1j317vp59szee85vn5vp",-1.28936619127873,-0.532096227459502
"104","jpr2db58kevg8357jpr2dbi2fbhw1ol4",-1.35532046931567,-1.81204370738482
"105","0j4r2vko5otzdxz3h0j4rftrcywda15j",-0.393629664410279,-0.936934540872306
"106","o3300heaq7lhrw7c84xzo3300hwox58u",-0.50638678804748,-0.291029658886938
"107","cs21i7hw3a9d6ga9cs2jlb0h0zocifjl",-0.636232542612441,-1.1884182403941
"108","qd7c8kze6acajtqd7c4792ir69vpss0f",-0.84185909972189,-1.83039944401387
"109","6rxzwq8hfqtdq4z5px6rxzwfwrkmp8sf",-0.795631789583496,0.336632865703002
"110","ftehiht1unmpwual9vuftehi15nh3ixp",1.37689283219975,1.52744537803524
"111","po87tloagom9mcc6bipo87tllxqqzcgq",0.332986898983348,0.361219582076203
"112","sz8x5d33ydfvvbhsz8x5wxx3e7hymz70",-1.2260397511007,0.442623754893578
"113","qgtj2dg4tynlzsksfiqgtj2xknxqmyx5",2.23130970425126,0.953643328532755
"114","gcoupxodg8ji070xf0iwifgcoupxwtxd",1.58939429141307,-1.30485111135764
"115","b1selxuuo0vrcqhwz7b1s91lhperjz3i",0.636272321464169,0.0276394661136442
"116","lge2wvyeuitkfx3hglge2wvqpqpt5gpw",-1.00757659661581,-0.144328944484968
"117","vdvnr1qqntdzm63yvbryvdvnrwhtnhzi",1.40520654355823,-0.843154574446077
"118","u68guqov564z3ya9nu68g67idv9bhpqs",-0.677263910653818,0.302843858459227
"119","we2x9s53vz2efh2lwe2x9sqyf5sl8811",-0.638046301103048,-0.326502567810982
"120","4u49q4xiacrirmp5bl4u49q65gxjfg9e",0.244547351789708,-0.0124661334342217
"121","6ictxss97n0lhkx9kgv6ictxsvst71td",-0.109254098253337,0.112467839446737
"122","ep0winzifefx9xfep0wtwdkk03x59l8x",0.529738535632004,0.583503275100038
"123","8qfu4rlxyxo04jt8qyvzegwdasdcjkpt",-0.107055600960325,-1.10677224975094
"124","mzw3yk974mnjtufnqghnmzw37zk36eml",0.848282558875064,1.54972418110228
"125","bjg1qn2f71vtv2l3bjg1huv5h3rsp4mq",0.378086912549362,0.494955532035518
"126","5n601matxryqqpq5n6a04j1lqv9f1id6",-0.387007603666888,-0.556801077591237
"127","0xb1oo7lck4r300xb129t2umfnxoch0o",-0.346883445570296,-0.74734817259133
"128","tpbbkn0u2e61qcftpbbuypon1j1s88lj",0.986827090959842,-0.785009810408312
"129","d87u3q50a9i9zyyi3d87u7eccekrzaes",0.530592127725857,0.836210029727512
"130","drrytt12z3cimqvdrryeet7bgnodrz3n",0.687058712316387,0.870128016384805
"131","h2ldz7h6jkifkjw5z2h2ldz0ahzx56q2",-0.677375226416036,0.326698029089255
"132","14jaf820q1q36ra4r0a314jax48zecyz",0.210865678556488,0.384121919144641
"133","l0sl1mu3y7f23s3jbn2el0sl1muv60zs",1.1805064247072,1.39660605526155
"134","5yblti8k2tvno5xx65ybltit4v7kfsm9",-0.612132142106213,0.533049790504238
"135","rjkbqppx34sc7rwtrjkbfu14hqs6mdvg",0.064266199028392,0.598090333344934
"136","q0lp5x4f845fgq0lpp3al41fs7zxp3ip",-0.00501735691951481,0.163864259096339
"137","xtnawa2ych2et3w6qgyj4xtnawadudx9",-0.217577843129798,-0.265326518327053
"138","gfllj6kyn1k9ay605k5zgfllj1api4bm",-0.749634680998717,-0.920675519844643
"139","1uphm1snpzpujkz1uphwvme1j9ag752h",-1.12260652131934,-1.36451502357932
"140","42ro88xy523rxtopg42rotsdcbv00yos",-0.451297982624895,0.13060074357964
"141","uy51ns979wxrexm5jjlxuy51nkhix02j",1.30592524410262,1.56985030745173
"142","ex3cichvlwdlbm5prex3cicy4m3q3fq3",-0.316137519952624,0.375642734659438
"143","8hlksnd8h6a8b6d5cdh8hlksni5xy1qj",-1.33226661162303,0.0824882452533962
"144","4mlfacdwagqqgm67z4mlfhzlxvikzq1m",-0.549898940907925,-0.00297213184091521
"145","fjdge5mb86fmly52sfjdgf6bfavti1gm",-0.252222884708387,-1.80728403029776
"146","gkjdkov72ktygdbxxagkjdk21x90judn",-0.599414873040888,0.0114621614967279
"147","9gltub2x3dk18dsxwkxg9gltu1hnsd65",0.13895568913965,0.157365294773233
"148","tng1tgsvtf9hgy7n8xt7w5fdtng1t123",-0.691353857972826,-0.432946273289703
"149","eiph1zrugal5vyioteiph1z1f3slp871",-0.660040739495123,-0.667605501296735
"150","ac57nvihag807xf53517acgs4osiiagd",0.252956092887356,1.26309690896716
"151","fydrflf7j3vufrhocxfydrof75f5tbpf",0.19863003117681,0.776549673945504
"152","qcvcsthdklsn79hjczfqcvcqycmf24rj",-0.0331940318309284,-1.28445960052199
"153","2hp9ozgha9hbvs5o2of2hp9ozgy1966j",-0.539370762922616,-0.100975203073301
"154","oqnwstozjnzn68dz9swoqnwsm4r3up3k",-0.422213686278799,-0.833482586682906
"155","m2lqmxlmmu681cc2mr4gm2lqmxl4bd9r",-1.48821257122937,-1.12093804586367
"156","30zy0rvv55ek30zppk54w5c66jvvdxpp",0.126271443621258,0.0598066209698498
"157","1ucf5407jkc5esynu21ucfq7t5bs3y53",1.01207720599079,0.644203357816051
"158","me0t5sbspcy66iorhvhvme0t5s6os1xv",-2.03283087731542,-1.13826602694171
"159","5fzm3gacx0wafwuedibtul5fzm3gam93",0.372739553947695,-0.042822022422415
"160","44bg372fvwtebk44bg38mc5pumtzfwlm",-0.374654697032843,-1.23406653137732
"161","zvanufp68mh5omfwfik3czvanm87ga61",0.848251157245909,1.19743579878113
"162","fnnms5a15jxycpva52bdqefnnms5a1ow",-0.359123686090343,0.440699745775462
"163","3eowhlxy3nyxog5u3eod8meh0ptsbmir",1.84698631797717,-0.958885360756218
"164","tyaoccgrunuctyaocgwfch2gjsmg5u7l",1.30665987322499,0.954110076741181
"165","05l6oub0uv9icyu2is05l6ojnw00czzd",-0.671914647976044,-0.856645563299082
"166","ko0w240rjz4oj5cxzy3ko0w24oxz3pus",-0.169903792776816,-1.74528874828271
"167","187jevjy6o4ohl50uyglj187jevak67y",-1.18057729317157,0.742117872351021
"168","nwf63wq78xbi16hjnwf63f9wfs5ns49v",0.351231866623705,0.715409875244986
"169","5egi6pd163x7yfwpl4l495egi6p6wn3q",-0.0786889444723473,0.140087345471312
"170","811u27nqhldlzmetfqz811uxlh95en1z",0.198424763766555,0.220193032609807
"171","tr9o33ti9j6l0fbadxu0q25p6tr9o33t",-0.798821672168445,-0.351636565767897
"172","jwqper4x3a17h5jugte45jwqpergbc0x",1.35810588059984,0.935012397318738
"173","w2alkm9qq0frbmbs8t2gw2alkyleakm0",0.699617679472606,1.24950667179615
"174","cssjtb4e1vc7xsnmfncssjtb2yshi01f",0.493219976653272,0.304780133735133
"175","gro5yse797clukdxjen5h28gro5yse79",-0.354866031408342,-1.78613911439311
"176","4s0omijvmreia3o21pef14s0omi2nrdb",-0.331899100614621,-0.0782853026236907
"177","86f02bs2xfk86f0gg3klve5x05h7j8bg",-0.552573657778475,0.104844552517681
"178","ne4r11k5ktktz6rpfra43ne4r1tjxupr",-1.0090739357593,-0.846288831292879
"179","e0ydhmcs52k3ecrbwde0ydh2yx6vypvz",0.512060194102408,0.46508067318324
"180","vphofd6bpmi7r524xnvphofdohckaxi6",0.768302588737162,0.261388827302797
"181","yd6poy8gr9z4mzze6oa0syd6poy8gny9",-0.152826341235295,-1.21314358766393
"182","lchsvtsyjhe809h8lchsjkzzolrubvrh",1.28557986357654,1.25429721038888
"183","gukmwrwd1d97dwglot4gukmwrt79h1tz",-0.49676048317539,-1.43465866212394
"184","3fopdt11df56ix6di13fop6qhwe93k4c",0.474668926124762,-0.0528809485452585
"185","xw1jdtyhde6mjzxoxw1j2d96u99j5py5",0.842568354950478,1.01446678266189
"186","t3fqzaml96urkq385bt3ji888dwhvkin",-0.047367797844771,-0.95652072932327
"187","cg3rds27l59barcocg326s8qpybyhsro",0.968851245840728,-0.882042961612953
"188","dehyainlopvbvck95oqdehyaiznhdlhk",0.432507805343076,1.26450259178496
"189","03xer8xpwrwms18z47n03xfajodug4xa",-0.00629755995172619,0.0769849878051972
"190","x56gqdkaz1l99d7eb4x56gqde5qgnmvf",-1.45497066186878,0.31323931855898
"191","hpbkvbr3mgek3frmnhpbkv14yvf9tb3t",0.431223075980473,1.0989018245402
"192","4ubasrizp5nhtr0au4ubasrivw8hfs8p",0.812975554705319,0.349859320979904
"193","62ir2fwhxsjpf62i30dyzp9etfp4wqwg",-0.659507059396925,0.0239403795745707
"194","vfmgui769pwkcxwbp3xpqbvfmgui769z",0.890593531208683,0.336993985430346
"195","hpz2otk85gasa52fxuljhpz2otxu7ac2",1.09507019686913,1.14243002411082
"196","ljjrc06i0xno0ljj7b6qdxiqhn5jcy2i",0.362679718805626,-1.06262301050694
"197","u0pea57e8p2y0emy8gwlu0pejcvpnaex",1.80990711941604,-0.967988706759433
"198","bhpza8xikl927ibi2mbhpza8x3zdst90",-0.035203743560702,-0.580773963954616
"199","l3i49y7ntegnrm3l3i49bmy8dt2irvz8",-0.553343219080853,-1.81258060434626
"200","wao51ny8ynt8dngfbekwxwao51nmtfmy",-0.544432579721988,0.974330632783029
"201","zrrbfnmp6pz68ebzrrbs2n4g8043amm8",0.260622280796269,-1.6270551746835
"202","rj5bf930x54o0qzetdf4g6rj5bf93vl3",-1.32706295618447,0.350624655805483
"203","dn2ahep8trip4dnfago37faydv8sbnfa",0.0643393692343255,0.503715967969843
"204","o26aevhb4bma59rfp3o26aevh4agjr00",0.0921101618515704,0.372091671776752
"205","5u7z49u291vw6b5u7zat0kyaxks978vl",0.768248286989027,0.850210143443471
"206","kx08b3g88v1nle12skk2kx08b3ggcz5f",-1.67677006533492,0.184744226797899
"207","ux15emb2osq619gozyux15wlma5xqmh9",0.51028700696948,1.42238869687529
"208","q4b4lesqzakfthiyzq4b4l10vri10ksx",0.756317475025477,-0.0565652812040293
"209","jsglqt3zhhut9m33yjsglqtp05hap6p3",0.157578142598336,1.37614369175262
"210","prgf48o2kfigb1q2w5mlt3uxprgf48oy",-1.96811189771976,-2.20387001147126
"211","s515c412cv6mtinpyksjs515c4sglexa",0.707242275193043,0.660108002006479
"212","63g7vqhgx096l5heyh363g7ij03mn18b",1.36129164308844,0.903034050316975
"213","5ioerp09118tr05iopf30n60brb3u1zw",-1.77069529932718,-1.09036565211869
"214","66zpsdcubt3igdgp7d9066zpsdcu1f5c",-0.0854189239061746,-0.633684533663134
"215","yg9jklc320jvvf2hxjyg9jkuq4m2w5ct",1.33045134657277,1.67836478905122
"216","qh5mb9zzngtw8o1ppef3qh5md52dwtkf",0.0895559974614813,0.706816432676705
"217","7qj4blv908efmp9bqb7qj4b48brnotnd",-0.572208907208299,0.374416435264504
"218","swsch2spausnzasrxnswscegemhs6ww9",-0.336819047900229,-0.0434672839809305
"219","xn8f3idaglj13qnsyxn8f3d9zj3wxxy7",-0.33452136082176,0.978019127730796
"220","dv8g8qc2plftrubdv8g8q4fb05bjmc35",-1.06139515860202,-0.869288669950811
"221","ahzr1pi6wk2jnjmahzretuxgrj67r689",1.00252482868606,-0.049725673747713
"222","gmncy9gt7jmuewgm141s3tm3frcesx91",0.998709431575951,0.0095077162592704
"223","atttlknvtc7ygqbtnncatttlknohunla",0.408053291606885,-0.300780429557927
"224","r23mc9hbfqk137lf4nr23mcblalwk2gc",-0.221608341074227,1.08468098092367
"225","5ax053xllekco0y8us5ax059ckezixgu",0.325305516966414,1.0084492847139
"226","skldsrngcvolejgrskldsrngrxspx1i8",0.581818549113924,0.350624655805483
"227","dgq7x6k4fk7728dgq7dx2xeiy5a4jf2y",-1.02524334765779,-0.470781603791677
"228","x2yjxxxe51jwlmvodx2yj2luww7hx1pt",-0.708350001624734,0.252126848657807
"229","p2h4tik8sz5lvbp2h4tafgkrq0ko99wh",1.4752312385198,1.51003999817738
"230","p952ams1in4371gp952lnir6o5grg75w",-0.846348969128748,0.281569606621701
"231","xos6v5exjxrcg5ixos6v0p384g54nemz",0.320853119500673,0.0234879481365184
"232","tc4hvttmpl7b51mjtci6bnb88pewbccs",-0.796863856901619,0.256911094895352
"233","gke7cj76iuazrm7gmu0kjfa1gke7cj76",-0.587730915089005,-0.0469333841736762
"234","by27uapc7t1oby27w7mkze47cy1zhktk",-0.333910780856969,0.490088538412203
"235","1b8m5gxmwxqri4ga8eh1b8m5gxmlbll0",-1.53856830260582,-1.08913248497785
"236","ha3ouxnip27szhha3ou1ykq4wpu4pdzx",0.882827167384654,0.0481429167118576
"237","p2fjk0yer6f5jndkohlp2fjpqxf576l7",-0.877339598937217,-0.0885664746619308
"238","w1gz9zj6njjbyebw1gzswg8opcd9gdyj",-1.28430831958491,-1.77855614065538
"239","ctkkoboa7b3frja3qcmraj7pctkkoj47",1.10657283664784,1.03724810394939
"240","ggq3gq9o4plw86ggq3gq6zf2g5wsdzzy",-0.48035682519679,-1.02114844284423
"241","3z5vinpj1dkst4vkq3z5vin4ov4ahygn",0.656468885026178,0.196167181051455
"242","q22bfr1j1bmm2j1x2nr2z1q22br8g9z3",0.0711190285686063,0.664486169792194
"243","ue26bkoy3o3d0yywle8ue26bx7u6x7yn",-0.527835070911627,0.851891096695153
"244","g3c2zfn38u5ms5b4d7g3c2zjq9l38r8a",0.314103543447173,1.10907523653655
"245","th06cvtzcgt6qgl2v524th06cvtlgk5t",1.13344089352232,0.71363594807738
"246","xx8pqzml8uuhtxxx8pns8t95d93t2jrr",-0.906002261948984,-1.1521359621649
"247","8o3tbgn8o3tgac4es4z3ctgga6ftc3lm",0.883346424014814,0.0205828650173026
"248","pgtffasz2ufermxfrpgtffasc9857d2k",0.376188844251788,0.143164115323375
"249","bqno2vitsl3l6i71kam2j6bqnowxl3ph",0.099474035716116,1.23376938163306
"250","qh8zwz55hohonsdhea5a72rqh8zwzbab",0.893379894472227,-0.956211279837748
"251","13j638fc6t78s1o8tib13jiyrudg4npv",0.950024194817465,2.42615239942271
"252","rr94blkvc4prbrrr946heyk296aylnl3",0.101512256118543,-1.18578941156612
"253","nbi57gpltyvnf0bmnwwkanbi57gp9ncl",-0.94176469571943,-1.26447435794284
"254","t00noleb2fspgemct00noyt1urxhqglg",-0.495938219478759,0.877503181394328
"255","ocrp2htfp8iwge4jocrpxcest46wnbf4",0.371954103179804,0.0177199035239269
"256","z8xuyb35ww9hqr6myvy1jbz8xuyb3yx2",0.0531414490626218,0.316785442355508
"257","0k234khho6b9h0k234wz1hpd8srcr8u3",1.43563299645195,0.918873118479871
"258","c058rtxgd3v19xb5hc05aqj6tq3athne",0.103951004453035,1.15854041920337
"259","znb57r80h8jex5vytznb57ke5k6320jv",-0.16418866928401,0.249798532497644
"260","n168txxpxgxnoyt7uyyn16ejl5pql8z0",-1.38788414111288,-0.496420174128418
"261","zp0p6pe3ycocyxm0tcz2rzp0p6p6ceft",1.00366443616381,1.03151732335114
"262","eq70rw4x5ltwje8ijeq701kqf1q43hkk",-1.69173808532975,-0.0475190648118518
"263","w9mcsdbvxpopbooiuw9mbx8aex5kd8s1",-0.7541771120065,0.449628596935403
"264","9638b8snsyh6mww5h4s9638b10yewznh",-0.454669226816499,-0.725081829355585
"265","jo4dhidup0vvpseytjo4dh9u4wrj53br",-0.566459983491463,-0.962740201936478
"266","gtsimw4km5sxreatahgtsiixrscbr6c9",0.989428150801926,0.516828846318984
"267","56if1jphuckd79qv56if7er24j4pktip",-1.38459531203428,-1.74067009755539
"268","nj7d9qffec7cfu7bzmonj7d9qf9bs6ov",-0.513346388601559,-1.08236639991553
"269","499ckj5zl6cjt3w499cyx92yt4n3l9e6",-0.316302753360191,0.134632346805869
"270","pwuld6ww39v3cfcbqpwuldbqs54f7z9m",0.436660012040137,0.487423897184155
"271","ack1p5jnuxvng12gack1zh9ohssdm0gl",0.347887396872167,0.919737018568586
"272","31oy66n40ylx8l7aa31oy5w2wufzxxbx",-0.40334946645764,0.0284124053337329
"273","3f9acwg9shzyzzxky7shq3f9acw26mff",-0.0566679550143771,0.529513533066661
"274","iy95873i3m26ip9srj1oiy95870a4qib",1.35642737175446,1.5613978549268
"275","mi3tz4sqgxygg0qokbjyzjmi3tzbyfaq",1.59264874348864,-0.883153902636179
"276","drnd31oc8m03xe4mdrnd34we91hwktg8",0.840005275464839,1.29861577302881
"277","trlz3yrnioswtru672ghl22dcihx7u67",-0.75944928554693,0.129603279020416
"278","ijiihi90rpwddlt93t1dijiihiuzp44k",-0.227507678020974,1.12165632827691
"279","ni7oh3j6pmxb24jgbini7oh354nha962",0.973034785441271,-0.923105347618926
"280","1otw1ppzaqy0y911otwjclaykxo8c299",0.645712727297265,1.0626946703112
"281","oly8zaigk2x0zll8ipyoly8zaig72mdn",0.227808496298054,-0.000720081960727161
"282","5ttwqotja6z0t103syi5ttwqpoyv4bq7",0.810160795582459,0.489707630431605
"283","5l0wp8rzh9q5h2s0qbc6j765l0wp8rss",1.0205482489492,1.11060962263068
"284","o4oz5okfub27deenowpo4oz5okffzmug",0.601518735888473,1.1690354282444
"285","3ui3fr27ecv320a7bh3ui3frdpvu4a64",0.688480807848103,0.393556739142802
"286","u9yj2j04fxwi278450t8u9yj2j3d57in",0.636004190797745,0.675109770818118
"287","7263ef594w2yapi72630belkb17p84od",0.419921351048706,-0.658495924270353
"288","ocdfigspi1l5s2mzjocdfigsow1s9pvk",-0.191010708970748,-0.00250171124318042
"289","was5ep7yxkg58zamdwas5e3wusnembuf",1.33723848844581,0.0417821533017465
"290","fxkihhs364a61i83hufxkihhwbtb5nld",-0.535717868149736,0.917156574031731
"291","rayqhjw1pz5ra7129m30rn3q4xssz712",1.12989409684565,-0.909639942078292
"292","rz0akul2i4impitb804bfjn4rz0akubg",-0.376153605427478,-1.89638833847814
"293","hkt8bausup2a3ouaqdrjg6hkt8lmo36p",-1.59885140312193,-0.0465398132409407
"294","sbn64sqqruo82t9x3p00h8sbn640cbe7",-0.779990348735872,1.00143714556318
"295","xpn56qsxjvctdrhoy0mxpn56m57qjuqj",0.369736119437052,-1.27924524044554
